,adj_close,return,india_vix,1Y,3Y,5Y,10Y,net_laf,net_laf_ma30,net_laf_sd30,liquidity_z_30d,rv_30d,rv_30d_ann,vix_30d,vix_pct,vix_ann_est,rv_30d_ann_filled,vix_minus_rv,yield_slope_10y_1y,yield_curvature,yield_5y_3y,vol_liq_interaction,high_vol_flag,liquidity_stress_flag,rv_90d,rv_90d_ann,vol_cluster_ratio,pred_2,pred_3,pred_4,regime_ensemble,regime_hmm_2,regime_hmm_3,regime_hmm_4
2015-05-12,8126.950195,-0.023819,20.549999,,,,,47649.000000,9816.133300,43765.873000,0.864400,0.012388,0.196653,16.756538,20.549999,0.205500,0.196653,0.008847,,,,0.169987,1,0,0.010414,0.165325,1.189497,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,2.000000
2015-05-13,8235.450195,0.013351,20.690001,,,,,14966.000000,7597.000000,41639.905000,0.177000,0.012487,0.198232,17.026538,20.690001,0.206900,0.198232,0.008668,,,,0.035087,1,0,0.010511,0.166856,1.188040,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,2.000000
2015-05-14,8224.200195,-0.001366,20.700001,,,,,3483.000000,11088.700000,36237.790700,-0.209900,0.012235,0.194228,17.162593,20.700001,0.207000,0.194228,0.012772,,,,-0.040768,1,0,0.010357,0.164411,1.181360,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,2.000000
2015-05-15,8262.349609,0.004639,19.820000,,,,,48585.000000,16083.800000,30008.941500,1.083100,0.012057,0.191403,17.257500,19.820000,0.198200,0.191403,0.006797,,,,0.207308,1,1,0.010348,0.164267,1.165188,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,2.000000
2015-05-18,8373.650391,0.013471,17.900000,,,,,27351.000000,20010.033300,22309.409800,0.329100,0.012247,0.194423,17.376429,17.900000,0.179000,0.194423,-0.015423,,,,0.063985,1,0,0.010442,0.165762,1.172904,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,2.000000
2015-05-19,8365.650391,-0.000955,18.270000,,,,,37025.000000,22772.633300,18713.994800,0.761600,0.012245,0.194386,17.520000,18.270000,0.182700,0.194386,-0.011686,,,,0.148045,1,0,0.010438,0.165690,1.173190,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,2.000000
2015-05-20,8423.250000,0.006885,17.719999,,,,,30160.000000,24407.033300,17015.565100,0.338100,0.012261,0.194633,17.640357,17.719999,0.177200,0.194633,-0.017433,,,,0.065805,1,0,0.010459,0.166033,1.172259,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,2.000000
2015-05-21,8421.000000,-0.000267,17.410000,,,,,15875.000000,25153.766700,16076.870400,-0.577200,0.012144,0.192786,17.747143,17.410000,0.174100,0.192786,-0.018686,,,,-0.111276,1,0,0.010050,0.159544,1.208357,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,2.000000
2015-05-22,8458.950195,0.004507,16.950001,,,,,43899.000000,25978.733300,16390.102700,1.093400,0.012195,0.193591,17.843214,16.950001,0.169500,0.193591,-0.024091,,,,0.211673,1,1,0.010060,0.159691,1.212284,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,2.000000
2015-05-25,8370.250000,-0.010486,16.930000,,,,,20924.000000,26008.666700,16379.673000,-0.310400,0.012225,0.194066,17.930357,16.930000,0.169300,0.194066,-0.024766,,,,-0.060238,1,0,0.010113,0.160543,1.208813,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,2.000000
2015-05-26,8339.349609,-0.003692,17.070000,,,,,32714.000000,26431.600000,16383.675600,0.383500,0.012001,0.190512,17.900690,17.070000,0.170700,0.190512,-0.019812,,,,0.073061,1,0,0.009936,0.157734,1.207810,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,2.000000
2015-05-27,8334.599609,-0.000570,17.280001,,,,,32187.000000,26815.800000,16378.830400,0.327900,0.011788,0.187126,17.992414,17.280001,0.172800,0.187126,-0.014326,,,,0.061359,1,0,0.009924,0.157544,1.187770,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,2.000000
2015-05-28,8319.000000,-0.001872,17.129999,,,,,10114.000000,26832.000000,16361.475200,-1.021800,0.011541,0.183214,18.067586,17.129999,0.171300,0.183214,-0.011914,,,,-0.187208,1,1,0.009914,0.157387,1.164099,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,2.000000
2015-05-29,8433.650391,0.013782,16.660000,,,,,28124.000000,26832.666700,16361.529200,0.078900,0.011711,0.185903,18.123448,16.660000,0.166600,0.185903,-0.019303,,,,0.014668,1,0,0.009991,0.158608,1.172092,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,2.000000
2015-06-01,8433.400391,-0.000030,16.910000,,,,,4318.000000,26081.166700,16869.945000,-1.290100,0.011204,0.177860,18.144483,16.910000,0.169100,0.177860,-0.008760,,,,-0.229457,1,1,0.009930,0.157640,1.128264,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,2.000000
2015-06-02,8236.450195,-0.023354,16.820000,,,,,2759.000000,24872.100000,17206.280200,-1.285200,0.011927,0.189337,18.137241,16.820000,0.168200,0.189337,-0.021137,,,,-0.243337,1,1,0.010190,0.161765,1.170447,1.000000,2.000000,2.000000,2.000000,1.000000,2.000000,2.000000
2015-06-03,8135.100098,-0.012305,17.510000,,,,,-10900.000000,24222.433300,18182.504500,-1.931700,0.012049,0.191277,18.147586,17.510000,0.175100,0.191277,-0.016177,,,,-0.369489,1,1,0.010266,0.162962,1.173749,1.000000,2.000000,2.000000,2.000000,1.000000,2.000000,2.000000
2015-06-04,8130.649902,-0.000547,18.120001,,,,,-13663.000000,23442.566700,19293.215900,-1.923200,0.012040,0.191122,18.134483,18.120001,0.181200,0.191122,-0.009922,,,,-0.367565,1,1,0.010249,0.162695,1.174725,1.000000,2.000000,2.000000,2.000000,1.000000,2.000000,2.000000
2015-06-05,8114.700195,-0.001962,18.090000,,,,,-596.000000,22412.466700,19734.021300,-1.165900,0.011886,0.188688,18.099310,18.090000,0.180900,0.188688,-0.007788,,,,-0.219991,1,1,0.010115,0.160564,1.175159,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,2.000000
2015-06-08,8044.149902,-0.008694,18.889999,,,,,8768.000000,22166.766700,19860.305500,-0.674700,0.011822,0.187673,18.104483,18.889999,0.188900,0.187673,0.001227,,,,-0.126623,1,0,0.010150,0.161131,1.164722,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,2.000000
2015-06-09,8022.399902,-0.002704,18.010000,,,,,26727.000000,22188.600000,19865.106200,0.228500,0.011688,0.185538,18.125172,18.010000,0.180100,0.185538,-0.005438,,,,0.042395,1,0,0.010144,0.161033,1.152175,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,2.000000
2015-06-10,8124.450195,0.012721,17.080000,,,,,8217.000000,22000.500000,19973.110800,-0.690100,0.011927,0.189329,18.119655,17.080000,0.170800,0.189329,-0.018529,,,,-0.130656,1,0,0.010250,0.162718,1.163541,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,2.000000
2015-06-11,7965.350098,-0.019583,17.809999,,,,,-342.000000,20253.033300,19539.095200,-1.054000,0.012393,0.196735,18.139655,17.809999,0.178100,0.196735,-0.018635,,,,-0.207358,1,1,0.010455,0.165974,1.185333,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,2.000000
2015-06-12,7982.899902,0.002203,17.480000,,,,,9485.000000,18833.133300,18674.983200,-0.500600,0.012190,0.193515,18.117667,17.480000,0.174800,0.193515,-0.018715,,,,-0.096874,1,0,0.010448,0.165851,1.166801,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,2.000000
2015-06-15,8013.899902,0.003883,17.520000,,,,,-29678.000000,16107.800000,19598.482200,-2.336200,0.011682,0.185449,18.124667,17.520000,0.175200,0.185449,-0.010249,,,,-0.433247,1,1,0.010333,0.164032,1.130570,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,2.000000
2015-06-16,8047.299805,0.004168,17.170000,,,,,15951.000000,16449.466700,19499.898800,-0.025600,0.011724,0.186108,18.118333,17.170000,0.171700,0.186108,-0.014408,,,,-0.004764,1,0,0.010330,0.163991,1.134868,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,2.000000
2015-06-17,8091.549805,0.005499,16.730000,,,,,-8843.000000,16457.233300,19489.425300,-1.298200,0.010669,0.169370,18.020333,16.730000,0.167300,0.169370,-0.002070,,,,-0.219877,1,1,0.010316,0.163763,1.034243,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,2.000000
2015-06-18,8174.600098,0.010264,16.020000,,,,,-11408.000000,15655.133300,20135.751800,-1.344000,0.010786,0.171224,17.899333,16.020000,0.160200,0.171224,-0.011024,,,,-0.230125,1,1,0.010323,0.163865,1.044905,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,2.000000
2015-06-19,8224.950195,0.006159,15.090000,,,,,5873.000000,14350.666700,19423.693000,-0.436500,0.010409,0.165236,17.765333,15.090000,0.150900,0.165236,-0.014336,,,,-0.072125,1,0,0.010272,0.163064,1.013318,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,2.000000
2015-06-22,8353.099609,0.015581,15.490000,,,,,-2409.000000,13243.833300,19400.320500,-0.806800,0.010370,0.164615,17.660667,15.490000,0.154900,0.164615,-0.009715,,,,-0.132811,1,0,0.010427,0.165525,0.994501,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,2.000000
2015-06-23,8381.549805,0.003406,15.040000,,,,,5273.000000,11831.300000,18321.611300,-0.358000,0.009339,0.148245,17.477000,15.040000,0.150400,0.148245,0.002155,,,,-0.053072,0,0,0.010373,0.164670,0.900257,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000
2015-06-24,8360.849609,-0.002470,15.920000,,,,,-14333.000000,10854.666700,18919.878000,-1.331300,0.009064,0.143885,17.318000,15.920000,0.159200,0.143885,0.015315,,,,-0.191554,0,1,0.010344,0.164200,0.876277,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000
2015-06-25,8398.000000,0.004443,15.930000,,,,,-2053.000000,10670.133300,19020.983400,-0.668900,0.009084,0.144199,17.159000,15.930000,0.159300,0.144199,0.015101,,,,-0.096455,0,0,0.010351,0.164319,0.877555,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000
2015-06-26,8381.099609,-0.002012,15.760000,,,,,-1071.000000,9014.933300,17724.192500,-0.569000,0.009066,0.143924,17.023667,15.760000,0.157600,0.143924,0.013676,,,,-0.081893,0,0,0.010329,0.163967,0.877763,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000
2015-06-29,8318.400391,-0.007481,17.299999,,,,,-32807.000000,7009.666700,18939.552600,-2.102300,0.008838,0.140300,17.003667,17.299999,0.173000,0.140300,0.032700,,,,-0.294953,0,1,0.010316,0.163766,0.856713,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
2015-06-30,8368.500000,0.006023,16.930000,,,,,-30918.000000,4744.900000,19285.697300,-1.849200,0.008909,0.141420,16.959000,16.930000,0.169300,0.141420,0.027880,,,,-0.261513,0,1,0.010340,0.164146,0.861547,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
2015-07-01,8453.049805,0.010103,15.850000,,,,,-60896.000000,1709.700000,22106.819700,-2.832000,0.009013,0.143069,16.896667,15.850000,0.158500,0.143069,0.015431,,,,-0.405172,0,1,0.010404,0.165161,0.866242,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
2015-07-02,8444.900391,-0.000964,15.560000,,,,,-66533.000000,-1037.233300,25190.771400,-2.600000,0.009015,0.143101,16.835000,15.560000,0.155600,0.143101,0.012499,,,,-0.372063,0,1,0.010355,0.164388,0.870512,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
2015-07-03,8484.900391,0.004737,16.309999,,,,,-60101.000000,-4503.900000,25938.524200,-2.143400,0.009018,0.143164,16.813667,16.309999,0.163100,0.143164,0.019936,,,,-0.306858,0,1,0.010162,0.161310,0.887510,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
2015-07-06,8522.150391,0.004390,16.020000,,,,,-54439.000000,-7016.000000,27017.887300,-1.755200,0.008821,0.140026,16.783333,16.020000,0.160200,0.140026,0.020174,,,,-0.245773,0,1,0.010072,0.159895,0.875737,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
2015-07-07,8510.799805,-0.001332,16.309999,,,,,-16461.000000,-8655.166700,25996.783500,-0.300300,0.008791,0.139558,16.758000,16.309999,0.163100,0.139558,0.023542,,,,-0.041909,0,0,0.010058,0.159664,0.874073,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000
2015-07-08,8363.049805,-0.017360,17.790001,,,,,-11858.000000,-10123.333300,24828.140300,-0.069900,0.009390,0.149063,16.775000,17.790001,0.177900,0.149063,0.028837,,,,-0.010420,0,0,0.010190,0.161763,0.921489,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000
2015-07-09,8328.549805,-0.004125,17.440001,,,,,-15154.000000,-10965.600000,24544.917000,-0.170600,0.009416,0.149472,16.785333,17.440001,0.174400,0.149472,0.024928,,,,-0.025500,0,0,0.010193,0.161814,0.923729,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000
2015-07-10,8360.549805,0.003842,17.070000,,,,,-14321.000000,-12380.433300,23411.126800,-0.082900,0.009086,0.144240,16.799000,17.070000,0.170700,0.144240,0.026460,,,,-0.011957,0,0,0.010145,0.161045,0.895648,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000
2015-07-13,8459.650391,0.011853,16.270000,,,,,-20998.000000,-13224.300000,23244.136300,-0.334400,0.009351,0.148448,16.777667,16.270000,0.162700,0.148448,0.014252,,,,-0.049641,0,0,0.010006,0.158845,0.934545,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000
2015-07-14,8454.099609,-0.000656,16.010000,,,,,-6388.000000,-13529.200000,23086.708000,0.309300,0.008236,0.130746,16.750667,16.010000,0.160100,0.130746,0.029354,,,,0.040440,0,0,0.009993,0.158631,0.824214,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000
2015-07-15,8523.799805,0.008245,15.570000,,,,,-39497.000000,-14482.433300,23559.931500,-1.061700,0.007949,0.126193,16.686000,15.570000,0.155700,0.126193,0.029507,,,,-0.133979,0,1,0.010035,0.159299,0.792177,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000
2015-07-16,8608.049805,0.009884,14.780000,,,,,-18589.000000,-14646.633300,23571.186700,-0.167300,0.008080,0.128264,16.574667,14.780000,0.147800,0.128264,0.019536,,,,-0.021459,0,0,0.010048,0.159503,0.804147,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000
2015-07-17,8609.849609,0.000209,14.800000,,,,,-4354.000000,-14771.900000,23503.830700,0.443200,0.008053,0.127844,16.465000,14.800000,0.148000,0.127844,0.020156,,,,0.056661,0,0,0.009922,0.157508,0.811671,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000
2015-07-20,8603.450195,-0.000743,14.960000,,,,,-17929.000000,-15661.800000,23083.472500,-0.098200,0.007816,0.124082,16.334000,14.960000,0.149600,0.124082,0.025518,,,,-0.012185,0,0,0.009921,0.157486,0.787895,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000
2015-07-21,8529.450195,-0.008601,15.100000,,,,,18150.000000,-15947.700000,22588.164200,1.509500,0.008018,0.127274,16.237000,15.100000,0.151000,0.127274,0.023726,,,,0.192120,0,1,0.009897,0.157114,0.810074,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000
2015-07-22,8633.500000,0.012199,15.130000,,,,,-3170.000000,-16327.266700,22261.412800,0.591000,0.007994,0.126903,16.172000,15.130000,0.151300,0.126903,0.024397,,,,0.075000,0,0,0.009978,0.158391,0.801200,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000
2015-07-23,8589.799805,-0.005062,15.520000,,,,,-9397.000000,-16629.100000,22097.988000,0.327300,0.007019,0.111418,16.095667,15.520000,0.155200,0.111418,0.043782,,,,0.036467,0,0,0.009972,0.158305,0.703822,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000
2015-07-24,8521.549805,-0.007945,15.460000,,,,,-32606.000000,-18032.133300,21715.695300,-0.671100,0.007275,0.115495,16.028333,15.460000,0.154600,0.115495,0.039105,,,,-0.077509,0,0,0.009977,0.158386,0.729199,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000
2015-07-27,8361.000000,-0.018840,16.370001,,,,,-23297.000000,-17819.433300,21628.769600,-0.253300,0.008217,0.130436,15.990000,16.370001,0.163700,0.130436,0.033264,,,,-0.033039,0,0,0.010182,0.161627,0.807020,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000
2015-07-28,8337.000000,-0.002870,15.920000,,,,,-4757.000000,-18509.700000,20829.519500,0.660300,0.008237,0.130755,15.948333,15.920000,0.159200,0.130755,0.028445,,,,0.086338,0,0,0.010185,0.161687,0.808692,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000
2015-07-29,8375.049805,0.004564,15.880000,,,,,-7041.000000,-18449.633300,20860.931400,0.546900,0.008222,0.130517,15.920000,15.880000,0.158800,0.130517,0.028283,,,,0.071380,0,0,0.010198,0.161884,0.806237,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000
2015-07-30,8421.799805,0.005582,15.330000,,,,,-14946.000000,-18567.566700,20829.727500,0.173900,0.008087,0.128373,15.897000,15.330000,0.153300,0.128373,0.024927,,,,0.022324,0,0,0.009927,0.157585,0.814627,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000
2015-07-31,8532.849609,0.013186,14.570000,,,,,-26795.000000,-19656.500000,20356.499400,-0.350700,0.008338,0.132368,15.879667,14.570000,0.145700,0.132368,0.013332,,,,-0.046422,0,0,0.010027,0.159172,0.831607,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000
2015-08-03,8543.049805,0.001195,15.390000,,,,,-60679.000000,-21598.833300,21406.907100,-1.825600,0.007888,0.125217,15.876333,15.390000,0.153900,0.125217,0.028683,,,,-0.228596,0,1,0.009836,0.156142,0.801945,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000
2015-08-04,8516.900391,-0.003061,14.830000,,,,,-1703.000000,-21831.366700,21141.184700,0.952100,0.007902,0.125441,15.869333,14.830000,0.148300,0.125441,0.022859,,,,0.119432,0,0,0.009842,0.156237,0.802889,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000
2015-08-05,8567.950195,0.005994,14.670000,,,,,-8888.000000,-21649.866700,21230.961500,0.601100,0.007941,0.126059,15.827667,14.670000,0.146700,0.126059,0.020641,,,,0.075774,0,0,0.009788,0.155377,0.811312,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000
2015-08-06,8588.650391,0.002416,14.730000,,,,,-6897.000000,-21811.333300,21094.766300,0.707000,0.007918,0.125693,15.787667,14.730000,0.147300,0.125693,0.021607,,,,0.088865,0,0,0.009734,0.154515,0.813469,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000
2015-08-07,8564.599609,-0.002800,14.910000,,,,,-21658.000000,-22497.566700,20728.474800,0.040500,0.007929,0.125865,15.759333,14.910000,0.149100,0.125865,0.023235,,,,0.005098,0,0,0.009682,0.153690,0.818956,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000
2015-08-10,8525.599609,-0.004554,15.470000,,,,,-34556.000000,-22555.866700,20760.904800,-0.578000,0.007841,0.124480,15.698333,15.470000,0.154700,0.124480,0.030220,,,,-0.071949,0,0,0.009649,0.153171,0.812685,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000
2015-08-11,8462.349609,-0.007419,15.890000,,,,,-7604.000000,-21778.733300,20873.142900,0.679100,0.007919,0.125716,15.663667,15.890000,0.158900,0.125716,0.033184,,,,0.085374,0,0,0.009680,0.153671,0.818084,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000
2015-08-12,8349.450195,-0.013341,17.450001,,,,,-8712.000000,-20039.266700,19638.773600,0.576800,0.008084,0.128331,15.717000,17.450001,0.174500,0.128331,0.046169,,,,0.074021,0,0,0.009756,0.154868,0.828650,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000
2015-08-13,8355.849609,0.000766,17.020000,,,,,-8972.000000,-18120.566700,17650.961000,0.518300,0.008086,0.128361,15.765667,17.020000,0.170200,0.128361,0.041839,,,,0.066529,0,0,0.009720,0.154304,0.831870,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000
2015-08-14,8518.549805,0.019471,16.020000,,,,,-13052.000000,-16552.266700,15783.757400,0.221800,0.008818,0.139984,15.756000,16.020000,0.160200,0.139984,0.020216,,,,0.031048,0,0,0.009954,0.158008,0.885929,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000
2015-08-17,8477.299805,-0.004842,16.459999,,,,,20944.000000,-14039.500000,15542.853400,2.250800,0.008827,0.140123,15.770667,16.459999,0.164600,0.140123,0.024477,,,,0.315388,0,1,0.009941,0.157806,0.887943,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000
2015-08-18,8466.549805,-0.001268,16.360001,,,,,-8105.000000,-13760.966700,15572.805300,0.363200,0.008827,0.140118,15.772333,16.360001,0.163600,0.140118,0.023482,,,,0.050891,0,0,0.009884,0.156903,0.893024,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000
2015-08-19,8495.150391,0.003378,16.680000,,,,,-26081.000000,-14235.066700,15728.597400,-0.753100,0.008223,0.130529,15.735333,16.680000,0.166800,0.130529,0.036271,,,,-0.098301,0,0,0.009836,0.156141,0.835970,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000
2015-08-20,8372.750000,-0.014408,16.980000,,,,,-14524.000000,-14214.066700,15727.748700,-0.019700,0.008629,0.136976,15.720000,16.980000,0.169800,0.136976,0.032824,,,,-0.002698,0,0,0.009836,0.156140,0.877264,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000
2015-08-21,8299.950195,-0.008695,17.110001,,,,,-14337.000000,-14214.600000,15727.752700,-0.007800,0.008750,0.138895,15.721333,17.110001,0.171100,0.138895,0.032205,,,,-0.001083,0,0,0.009803,0.155626,0.892496,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000
2015-08-24,7809.000000,-0.059151,28.129999,,,,,6534.000000,-13296.866700,16116.736700,1.230500,0.013622,0.216242,16.116667,28.129999,0.281300,0.216242,0.065058,,,,0.266086,1,1,0.011467,0.182036,1.187908,1.000000,2.000000,2.000000,2.000000,1.000000,2.000000,2.000000
2015-08-25,7880.700195,0.009182,26.850000,,,,,606.000000,-13063.733300,16269.978200,0.840200,0.013787,0.218864,16.478000,26.850000,0.268500,0.218864,0.049636,,,,0.183889,1,0,0.011487,0.182352,1.200228,1.000000,2.000000,2.000000,2.000000,1.000000,2.000000,2.000000
2015-08-26,7791.850098,-0.011274,25.520000,,,,,877.000000,-11717.933300,15666.728100,0.803900,0.013736,0.218045,16.809667,25.520000,0.255200,0.218045,0.037155,,,,0.175286,1,0,0.011518,0.182850,1.192480,1.000000,2.000000,2.000000,2.000000,1.000000,2.000000,2.000000
2015-08-27,7948.950195,0.020162,22.040001,,,,,-92.000000,-11101.366700,15750.742500,0.699000,0.014186,0.225197,17.051667,22.040001,0.220400,0.225197,-0.004797,,,,0.157413,1,0,0.011726,0.186150,1.209758,1.000000,2.000000,2.000000,2.000000,1.000000,2.000000,2.000000
2015-08-28,8001.950195,0.006668,23.330000,,,,,-17553.000000,-11541.333300,15740.109500,-0.381900,0.014278,0.226658,17.336000,23.330000,0.233300,0.226658,0.006642,,,,-0.086561,1,0,0.011696,0.185670,1.220758,1.000000,2.000000,2.000000,2.000000,1.000000,2.000000,2.000000
2015-08-31,7971.299805,-0.003830,24.600000,,,,,-11389.000000,-11323.333300,15693.811100,-0.004200,0.014277,0.226646,17.657334,24.600000,0.246000,0.226646,0.019354,,,,-0.000952,1,0,0.011646,0.184881,1.225905,1.000000,2.000000,2.000000,2.000000,1.000000,2.000000,2.000000
2015-09-01,7785.850098,-0.023265,28.719999,,,,,-9262.000000,-12237.066700,14684.145800,0.202600,0.014739,0.233976,18.111333,28.719999,0.287200,0.233976,0.053224,,,,0.047404,1,0,0.011857,0.188228,1.243046,1.000000,2.000000,3.000000,3.000000,1.000000,2.000000,3.000000
2015-09-02,7717.000000,-0.008843,26.650000,,,,,-26822.000000,-13025.466700,14814.905500,-0.931300,0.014493,0.230069,18.495333,26.650000,0.266500,0.230069,0.036431,,,,-0.214263,1,0,0.011878,0.188557,1.220157,1.000000,2.000000,3.000000,3.000000,1.000000,2.000000,3.000000
2015-09-03,7823.000000,0.013736,24.120001,,,,,-66577.000000,-14931.466700,17724.498100,-2.913800,0.014831,0.235441,18.782000,24.120001,0.241200,0.235441,0.005759,,,,-0.686027,1,1,0.011955,0.189780,1.240601,1.000000,2.000000,3.000000,3.000000,1.000000,2.000000,3.000000
2015-09-04,7655.049805,-0.021469,26.420000,,,,,-11487.000000,-14227.500000,17415.000800,0.157400,0.015188,0.241102,19.147333,26.420000,0.264200,0.241102,0.023098,,,,0.037949,1,0,0.012093,0.191966,1.255963,1.000000,2.000000,3.000000,3.000000,1.000000,2.000000,3.000000
2015-09-07,7558.799805,-0.012573,26.350000,,,,,-16612.000000,-14004.666700,17337.547200,-0.150400,0.015011,0.238294,19.480000,26.350000,0.263500,0.238294,0.025206,,,,-0.035839,1,0,0.011984,0.190247,1.252549,1.000000,2.000000,3.000000,3.000000,1.000000,2.000000,3.000000
2015-09-08,7688.250000,0.017126,24.570000,,,,,2047.000000,-13777.866700,17506.372500,0.903900,0.015465,0.245506,19.768333,24.570000,0.245700,0.245506,0.000194,,,,0.221913,1,0,0.012136,0.192653,1.274344,1.000000,2.000000,3.000000,3.000000,1.000000,2.000000,3.000000
2015-09-09,7818.600098,0.016954,24.299999,,,,,12444.000000,-13128.366700,18115.781500,1.411600,0.015824,0.251199,20.049000,24.299999,0.243000,0.251199,-0.008199,,,,0.354592,1,1,0.011944,0.189606,1.324850,1.000000,2.000000,3.000000,3.000000,1.000000,2.000000,3.000000
2015-09-10,7788.100098,-0.003901,24.750000,,,,,10742.000000,-12272.100000,18626.787800,1.235500,0.015759,0.250159,20.363000,24.750000,0.247500,0.250159,-0.002659,,,,0.309071,1,1,0.011940,0.189544,1.319790,1.000000,2.000000,3.000000,3.000000,1.000000,2.000000,3.000000
2015-09-11,7789.299805,0.000154,24.980000,,,,,-1846.000000,-11440.466700,18512.623800,0.518300,0.015489,0.245881,20.710000,24.980000,0.249800,0.245881,0.003919,,,,0.127440,1,0,0.011803,0.187362,1.312331,1.000000,2.000000,3.000000,3.000000,1.000000,2.000000,3.000000
2015-09-14,7872.250000,0.010649,24.320000,,,,,-2921.000000,-9515.200000,16055.666700,0.410700,0.015671,0.248764,21.007667,24.320000,0.243200,0.248764,-0.005564,,,,0.102168,1,0,0.011727,0.186156,1.336324,1.000000,2.000000,3.000000,3.000000,1.000000,2.000000,3.000000
